5.05,8.73913,5.06729,0.0682489,1.86918,
5.1,8.80239,5.10261,0.21406,1.70881,
5.15,8.82368,5.19419,0.253565,1.73263,
5.2,8.79322,5.27659,0.167677,1.73664,
5.25,8.80451,5.36489,0.136373,1.71616,
5.3,8.78851,5.48592,0.0747997,1.80864,
5.35,8.8044,5.57499,0.0561429,1.77192,
5.4,8.75274,5.65573,-0.0523607,1.77153,
5.45,8.75397,5.74648,0.0173449,1.81784,
5.5,8.7644,5.79279,0.0567249,1.70836,
5.55,8.77385,5.88776,0.0511349,1.71864,
5.6,8.78216,5.97735,0.0614601,1.72533,
5.65,8.76945,6.05304,0.0161737,1.69364,
5.7,8.71898,6.15714,-0.0991348,1.75749,
5.75,8.6937,6.2318,-0.259833,1.6421,
5.8,8.66457,6.29507,-0.28519,1.60349,
5.85,8.65108,6.37803,-0.207233,1.66853,
5.9,8.58206,6.58071,-0.384888,1.9686,
5.95,8.53893,6.65137,-0.610507,1.76077,
6,8.46309,6.77838,-0.725306,1.86721,
6.05,8.41959,6.86077,-0.786854,1.80118,
6.1,8.35398,6.96786,-0.851563,1.84968,
6.15,8.305,7.04569,-0.871097,1.80715,
6.2,8.25848,7.12804,-0.873749,1.79005,
6.25,8.22162,7.2222,-0.821663,1.83391,
6.3,8.25059,7.26201,-0.643615,1.69123,
6.35,8.21031,7.3311,-0.857868,1.4711,
6.4,8.06079,7.43757,-1.10683,1.58429,
6.45,8.00919,7.51359,-1.06785,1.60386,
6.5,7.99657,7.54943,-0.956572,1.48973,
6.55,7.92288,7.587,-1.07566,1.33768,
6.6,7.78349,7.67924,-1.27739,1.42532,
6.65,7.70657,7.72674,-1.32173,1.34918,
6.7,7.66189,7.78344,-1.26872,1.31767,
6.75,7.59045,7.83144,-1.30664,1.25036,
6.8,7.41419,7.89917,-1.55843,1.30171,
6.85,7.34415,7.97237,-1.61301,1.23947,
6.9,7.30804,8.00427,-1.4974,1.15817,
6.95,7.21473,8.0211,-1.62867,0.949484,
7,7.17191,7.9987,-1.50705,0.784342,
7.05,7.09724,8.05427,-1.41665,0.932521,
7.1,6.98958,8.11034,-1.50521,0.966127,
7.15,6.89516,8.1381,-1.58498,0.87331,
7.2,6.89477,8.16082,-1.39383,0.800413,
7.25,6.81328,8.19641,-1.42335,0.790047,
7.3,6.70972,8.29281,-1.52489,0.923608,
7.35,6.61114,8.29114,-1.79216,0.520427,
7.4,6.52795,8.32719,-1.78196,0.539511,
7.45,6.44115,8.37233,-1.76201,0.608552,
7.5,6.40099,8.34006,-1.62068,0.45971,
7.55,6.32748,8.38305,-1.55062,0.583299,
7.6,6.09122,8.58011,-2.00043,0.991532,
7.65,5.9875,8.61167,-2.03831,0.898506,
7.7,5.97576,8.5765,-1.78684,0.704016,
7.75,5.89611,8.63713,-1.68436,0.890875,
7.8,5.85965,8.64453,-1.55335,0.799023,
7.85,5.76388,8.64143,-1.72868,0.481229,
7.9,5.73437,8.61149,-1.5681,0.351901,
7.95,5.63511,8.60106,-1.67957,0.185532,
8,5.505,8.63244,-1.79992,0.246036,
8.05,5.4174,8.64933,-1.73615,0.353517,
8.1,5.24656,8.68538,-1.94676,0.417663,
8.15,5.14292,8.68144,-2.0533,0.189778,
8.2,5.18316,8.56156,-1.6497,-0.113853,
8.25,5.08949,8.53034,-1.73988,-0.288631,
8.3,4.94953,8.54028,-1.87899,-0.222878,
8.35,4.86171,8.53626,-1.88423,-0.241664,
8.4,4.79037,8.46614,-1.80387,-0.365229,
8.45,4.686,8.42819,-1.92391,-0.572517,
8.5,4.54659,8.43996,-2.04661,-0.478636,
8.55,4.45819,8.44434,-1.97437,-0.329406,
8.6,4.27499,8.44041,-2.18796,-0.280386,
8.65,4.1742,8.42932,-2.2071,-0.360792,
8.7,4.10333,8.36866,-2.09193,-0.454704,
8.75,4.00338,8.36234,-2.01652,-0.271402,
8.8,3.95031,8.34058,-1.89386,-0.29965,
8.85,3.85409,8.31536,-1.93871,-0.420399,
8.9,3.78775,8.27247,-1.85363,-0.470707,
8.95,3.69553,8.22755,-1.8741,-0.582059,
9,3.66333,8.21841,-1.72705,-0.55864,
9.05,3.57213,8.16696,-1.80748,-0.785497,
9.1,3.54719,8.07816,-1.62436,-0.897849,
9.15,3.46759,8.03708,-1.6646,-0.992472,
9.2,3.38706,7.99018,-1.65881,-0.987869,
9.25,3.28855,7.89556,-1.8033,-1.37173,
9.3,3.07577,7.88064,-2.13215,-1.23754,
9.35,2.9664,7.84901,-2.03882,-0.871871,
9.4,2.92963,7.78336,-1.86519,-0.927929,
9.45,2.82967,7.71613,-1.94771,-1.1714,
9.5,2.73429,7.67449,-1.94816,-1.13967,
9.55,2.63532,7.61357,-1.95212,-1.15044,
9.6,2.59447,7.56012,-1.80749,-1.15357,
9.65,2.50863,7.51134,-1.73982,-0.953543,
9.7,2.42431,7.43702,-1.72457,-1.00425,
9.75,2.33662,7.37577,-1.75059,-1.11004,
9.8,2.22714,7.29928,-1.80086,-1.14558,
9.85,2.14226,7.21512,-1.81921,-1.34088,
9.9,2.0697,7.14082,-1.76935,-1.3574,
9.95,1.99349,7.11354,-1.69719,-1.08838,
10,2.03975,7.03133,-1.34823,-1.15975,
10.05,1.9874,6.97376,-1.28281,-1.06763,
10.1,1.91703,6.94121,-1.30503,-1.02766,
10.15,1.8352,6.83532,-1.39685,-1.37399,
10.2,1.77045,6.77296,-1.38541,-1.36299,
10.25,1.69599,6.67852,-1.39905,-1.44128,
10.3,1.6409,6.53478,-1.34083,-1.57671,
10.35,1.55631,6.44266,-1.37102,-1.54444,
10.4,1.5468,6.32895,-1.20705,-1.62051,
10.45,1.47639,6.24733,-1.23901,-1.6432,
10.5,1.37574,6.21166,-1.35224,-1.55155,
10.55,1.30454,6.12055,-1.3801,-1.68356,
10.6,1.29294,5.97666,-1.21496,-1.80022,
10.65,1.22494,5.86801,-1.23852,-1.87615,
10.7,1.15094,5.77701,-1.27099,-1.86956,
10.75,1.08417,5.6677,-1.28059,-1.9235,
10.8,1.22445,5.55998,-0.737463,-1.96527,
10.85,1.18262,5.48375,-0.725027,-1.78269,
10.9,0.971756,5.41336,-1.18971,-1.72198,
10.95,0.911087,5.27977,-1.21443,-2.01285,
11,0.719855,5.18713,-1.56261,-1.9857,
11.05,0.649967,5.10752,-1.54344,-1.94748,
11.1,0.649777,5.00436,-1.33637,-1.95937,
11.15,0.579251,4.90694,-1.34953,-1.98736,
11.2,0.533782,4.82322,-1.29272,-1.9592,
11.25,0.471952,4.67982,-1.2974,-2.27764,
11.3,0.405718,4.54709,-1.29837,-2.31171,
11.35,0.331819,4.45212,-1.31724,-2.12463,
11.4,0.389875,4.3414,-0.981767,-2.12907,
11.45,0.34693,4.24746,-0.96162,-2.03215,
11.5,0.302845,4.22286,-0.96233,-1.8928,
11.55,0.252482,4.14542,-0.97609,-1.96692,
11.6,0.256579,4.05577,-0.8337,-1.9502,
11.65,0.207688,3.94951,-0.855469,-2.03525,
11.7,0.207301,3.78263,-0.730961,-2.15212,
11.75,0.155464,3.65684,-0.771874,-2.21317,
11.8,0.109642,3.56247,-0.793795,-2.18389,
11.85,0.0690086,3.4778,-0.798524,-2.06482,
11.9,-0.0086806,3.39031,-0.903899,-2.03857,
11.95,-0.0411289,3.26228,-0.85795,-2.33835,
12,-0.0294652,3.17452,-0.709452,-2.27924,
12.05,-0.0672493,3.07395,-0.71352,-2.35009,
12.1,-0.163798,2.98242,-0.884139,-2.3107,
12.15,-0.227812,2.89367,-0.953321,-2.13314,
12.2,-0.301774,2.83188,-1.02764,-2.05706,
12.25,-0.347844,2.69598,-0.986048,-2.28592,
12.3,-0.276968,2.6157,-0.65006,-2.18789,
12.35,-0.325606,2.52043,-0.703959,-2.10631,
12.4,-0.460722,2.37555,-0.986395,-2.20654,
12.45,-0.500731,2.30402,-1.00792,-1.94236,
12.5,-0.559749,2.23427,-1.02999,-1.89482,
12.55,-0.611114,2.14432,-1.03404,-1.87035,
12.6,-0.580541,2.05203,-0.803815,-1.82417,
12.65,-0.603936,1.93785,-0.707879,-2.00594,
12.7,-0.731278,1.80598,-0.971581,-2.11917,
12.75,-0.754607,1.72534,-0.882501,-2.07968,
12.8,-0.757119,1.63948,-0.764801,-2.0117,
12.85,-0.804148,1.53551,-0.839391,-1.93819,
12.9,-0.869905,1.37771,-0.918395,-2.08632,
12.95,-0.888647,1.31148,-0.823394,-1.99422,
13,-0.883763,1.24636,-0.693954,-1.86899,
13.05,-0.875476,1.15045,-0.475991,-1.95432,
13.1,-0.90284,1.04552,-0.487405,-1.97537,
13.15,-0.934736,0.949895,-0.548979,-1.93505,
13.2,-0.958901,0.841754,-0.543882,-1.9604,
13.25,-1.04908,0.754485,-0.935577,-1.83563,
13.3,-1.07008,0.667944,-0.872605,-1.78992,
13.35,-1.11115,0.573554,-0.858978,-1.80542,
13.4,-1.16333,0.455092,-0.882388,-1.90254,
13.45,-1.23951,0.323738,-0.949829,-2.0494,
13.5,-1.27272,0.203305,-0.918575,-2.094,
13.55,-1.3379,0.100266,-1.14718,-2.09473,
13.6,-1.3784,-0.0220742,-1.10724,-2.14196,
13.65,-1.4524,-0.125906,-1.22397,-2.14999,
13.7,-1.50523,-0.241757,-1.2028,-2.1742,
13.75,-1.51913,-0.297218,-0.802452,-1.90086,
13.8,-1.55461,-0.456916,-0.746582,-2.10994,
13.85,-1.6011,-0.562369,-0.886851,-2.156,
13.9,-1.65525,-0.629494,-0.93931,-2.03064,
13.95,-1.69505,-0.734503,-0.870389,-2.01852,
14,-1.75142,-0.818898,-0.909694,-1.96842,
14.05,-1.80112,-0.914104,-0.916149,-1.95595,
14.1,-1.82953,-0.958822,-0.921936,-1.80766,
14.15,-1.89121,-1.08371,-1.05202,-1.97232,
14.2,-1.96513,-1.17086,-1.10484,-1.93571,
14.25,-2.00097,-1.24959,-0.917662,-1.78909,
14.3,-2.06864,-1.28629,-1.00124,-1.64225,
14.35,-2.10012,-1.37634,-1.08108,-1.75105,
14.4,-2.17189,-1.44755,-1.12937,-1.70268,
14.45,-2.2454,-1.55456,-1.16658,-1.76438,
14.5,-2.30116,-1.65397,-1.15401,-1.79391,
14.55,-2.35144,-1.73465,-1.15922,-1.78546,
14.6,-2.33621,-1.84643,-0.987593,-1.86844,
14.65,-2.38284,-1.96462,-1.06235,-2.01139,
14.7,-2.52472,-1.9733,-1.31392,-1.75497,
14.75,-2.59102,-2.07059,-1.28569,-1.75881,
14.8,-2.60321,-2.23683,-1.12673,-1.96877,
14.85,-2.65074,-2.33118,-1.05247,-1.91085,
14.9,-2.73631,-2.4006,-1.14066,-1.83606,
14.95,-2.76252,-2.45316,-0.879275,-1.56091,
15,-2.79064,-2.50663,-0.857363,-1.50997,
15.05,-2.85316,-2.6198,-1.04848,-1.74584,
15.1,-2.95753,-2.64379,-1.19842,-1.57761,
15.15,-3.02646,-2.72857,-1.22141,-1.59297,
15.2,-3.03365,-2.78834,-1.11215,-1.56918,
15.25,-3.07711,-2.84107,-1.01125,-1.43229,
15.3,-3.19395,-2.88098,-1.17475,-1.33132,
15.35,-3.25803,-2.95903,-1.29485,-1.45904,
15.4,-3.35511,-3.03104,-1.36664,-1.4432,
15.45,-3.42081,-3.09092,-1.33403,-1.38574,
15.5,-3.46693,-3.14377,-1.29671,-1.35632,
15.55,-3.53122,-3.21267,-1.21089,-1.28294,
15.6,-3.62181,-3.31347,-1.25955,-1.35498,
15.65,-3.71768,-3.4034,-1.56654,-1.61615,
15.7,-3.78769,-3.50815,-1.53698,-1.67486,
15.75,-3.86478,-3.58877,-1.48615,-1.6183,
15.8,-3.9447,-3.63517,-1.51459,-1.53693,
15.85,-4.01371,-3.71281,-1.48692,-1.53046,
15.9,-4.13029,-3.7635,-1.59201,-1.45323,
15.95,-4.21522,-3.82626,-1.61185,-1.43095,
16,-4.36862,-3.80237,-1.81472,-1.18078,
16.05,-4.44947,-3.85021,-1.83298,-1.18865,
16.1,-4.59455,-3.87122,-1.96524,-1.07629,
16.15,-4.67507,-3.91003,-1.77401,-0.918528,
16.2,-4.82049,-3.90509,-1.91673,-0.774735,
16.25,-4.90587,-3.93773,-1.81821,-0.703671,
16.3,-4.99936,-3.95826,-1.82966,-0.667906,
16.35,-5.09994,-3.99393,-1.94525,-0.743188,
16.4,-5.22706,-3.97989,-2.02868,-0.608904,
16.45,-5.3361,-4.00931,-2.12624,-0.661871,
16.5,-5.42696,-4.0907,-2.07511,-0.783611,
16.55,-5.51741,-4.12266,-1.92109,-0.678516,
16.6,-5.5466,-4.1828,-1.77098,-0.769726,
16.65,-5.60872,-4.20826,-1.51264,-0.597546,
16.7,-5.70609,-4.26961,-1.54609,-0.662526,
16.75,-5.80616,-4.31276,-1.68874,-0.748384,
16.8,-5.93957,-4.30667,-1.80909,-0.624526,
16.85,-6.0118,-4.33056,-1.6921,-0.557641,
16.9,-6.13007,-4.2724,-1.79557,-0.339152,
16.95,-6.18323,-4.26704,-1.56262,-0.190402,
17,-6.30157,-4.25397,-1.65427,-0.1192,
17.05,-6.40777,-4.26368,-1.8319,-0.202817,
17.1,-6.43308,-4.23283,-1.71057,-0.131887,
17.15,-6.54367,-4.24799,-1.93871,-0.255829,
17.2,-6.68354,-4.17022,-2.05851,-0.0188307,
17.25,-6.77355,-4.16683,-1.88488,0.0744129,
17.3,-6.87099,-4.14838,-1.8963,0.111668,
17.35,-6.98772,-4.14746,-2.02015,0.0627728,
17.4,-7.05396,-4.15064,-1.94829,0.0332781,
17.45,-7.15553,-4.14768,-1.92941,0.0537802,
17.5,-7.32184,-4.0386,-2.10387,0.343044,
17.55,-7.39456,-4.01071,-1.78416,0.490195,
17.6,-7.46894,-3.94933,-1.76601,0.575806,
17.65,-7.57179,-3.92544,-1.96801,0.482516,
17.7,-7.66937,-3.8793,-1.9728,0.53705,
17.75,-7.74517,-3.84911,-1.87454,0.562335,
17.8,-7.81719,-3.90232,-1.80937,0.350729,
17.85,-7.90198,-3.87946,-1.75056,0.385413,
17.9,-8.00901,-3.87088,-1.78571,0.365997,
17.95,-8.04538,-3.8337,-1.46333,0.496501,
18,-8.14936,-3.74174,-1.54248,0.675787,
18.05,-8.20013,-3.69907,-1.41416,0.72283,
18.1,-8.27634,-3.65267,-1.42758,0.750598,
18.15,-8.33898,-3.60575,-1.37373,0.787883,
18.2,-8.39173,-3.60379,-1.33342,0.687802,
18.25,-8.45559,-3.56813,-1.26082,0.717632,
18.3,-8.52989,-3.55435,-1.27694,0.665635,
18.35,-8.577,-3.50985,-1.13306,0.734051,
18.4,-8.62444,-3.46655,-1.117,0.747629,
18.45,-8.67126,-3.42891,-1.20295,0.705628,
18.5,-8.75465,-3.32367,-1.2644,0.890922,
18.55,-8.83051,-3.27969,-1.25339,0.906195,
18.6,-8.88354,-3.16102,-1.25153,1.09033,
18.65,-8.94746,-3.11385,-1.27702,1.06354,
18.7,-9.02462,-3.04803,-1.30468,1.09999,
18.75,-9.06967,-2.97997,-1.23711,1.1381,
18.8,-9.08627,-2.8995,-1.15665,1.18579,
18.85,-9.156,-2.84609,-1.16661,1.17712,
18.9,-9.24542,-2.7255,-1.23563,1.34523,
18.95,-9.24999,-2.64739,-0.860354,1.42999,
19,-9.33618,-2.46363,-0.958094,1.73252,
19.05,-9.36169,-2.37109,-0.799812,1.76958,
19.1,-9.42659,-2.31404,-0.841848,1.69357,
19.15,-9.45859,-2.2307,-0.716305,1.71056,
19.2,-9.52508,-2.0926,-0.778391,1.85501,
19.25,-9.57611,-1.99906,-0.725378,1.87389,
19.3,-9.59712,-1.82959,-0.704048,2.06932,
19.35,-9.64516,-1.73045,-0.694192,2.06547,
19.4,-9.66389,-1.69579,-0.661164,1.88193,
19.45,-9.65979,-1.60375,-0.470829,1.88705,
19.5,-9.66661,-1.55647,-0.43805,1.76002,
19.55,-9.68031,-1.47382,-0.277848,1.76354,
19.6,-9.72979,-1.44222,-0.339902,1.62107,
19.65,-9.75098,-1.36322,-0.353798,1.61553,
19.7,-9.7594,-1.22152,-0.339784,1.77432,
19.75,-9.77901,-1.13052,-0.366533,1.77873,
19.8,-9.79751,-1.05539,-0.366507,1.74233,
19.85,-9.80272,-0.972738,-0.0923059,1.74928,
19.9,-9.76389,-0.857406,-0.0138825,1.81659,
19.95,-9.7415,-0.760677,0.100341,1.83392,
20,-9.7148,-0.574529,0.14042,2.08093,
20.05,-9.70034,-0.473239,0.224733,2.07476,
20.1,-9.68021,-0.375056,0.240529,2.05918,
20.15,-9.7051,-0.280749,0.0133082,2.0375,
20.2,-9.6684,-0.155606,0.079827,2.0963,
20.25,-9.6554,-0.0611516,0.0612948,2.06834,
20.3,-9.65925,-0.01517,0.0438773,1.91659,
20.35,-9.6441,0.0749836,0.14617,1.89856,
20.4,-9.60816,0.183864,0.199088,1.934,
20.45,-9.5905,0.272772,0.304664,1.90831,
20.5,-9.60164,0.291191,0.248816,1.70545,
20.55,-9.56084,0.373384,0.382257,1.69185,
20.6,-9.51665,0.441699,0.425768,1.64789,
20.65,-9.45589,0.521878,0.722847,1.62542,
20.7,-9.43011,0.575817,0.700933,1.55331,
20.75,-9.4099,0.649761,0.655087,1.54496,
20.8,-9.36239,0.734809,0.682748,1.56545,
20.85,-9.31109,0.827067,0.664881,1.60826,
20.9,-9.2715,0.882888,0.672877,1.5433,
20.95,-9.21512,0.954955,1.06801,1.48857,
21,-9.16611,1.18859,1.08503,1.90883,
21.05,-9.10051,1.27492,1.18197,1.87245,
21.1,-9.07116,1.36267,1.12652,1.85529,
21.15,-9.00831,1.45029,1.17653,1.83499,
21.2,-8.96195,1.48829,1.14158,1.69303,
21.25,-8.93438,1.58716,0.776802,1.78944,
21.3,-8.84542,1.67595,0.868583,1.79203,
21.35,-8.74559,1.74331,1.30795,1.6635,
21.4,-8.66733,1.8666,1.34168,1.76966,
21.45,-8.58578,1.94107,1.44644,1.71396,
21.5,-8.53888,1.88772,1.36119,1.34883,
21.55,-8.47922,1.95782,1.45202,1.3288,
21.6,-8.42043,2.02388,1.42637,1.3262,
21.65,-8.34841,2.09234,1.48007,1.31817,
21.7,-8.25277,2.12411,1.51079,1.23202,
21.75,-8.14404,2.18066,1.55609,1.22779,
21.8,-8.06227,2.3101,1.58293,1.40511,
21.85,-7.96985,2.37458,1.63989,1.38139,
21.9,-7.9214,2.36061,1.55079,1.1617,
21.95,-7.82219,2.40478,1.80211,1.05968,
22,-7.74927,2.52139,1.79011,1.22083,
22.05,-7.65815,2.59031,1.71852,1.26929,
22.1,-7.58284,2.6194,1.68668,1.17914,
22.15,-7.50763,2.67437,1.64976,1.17365,
22.2,-7.46573,2.73839,1.5743,1.17922,
22.25,-7.33719,2.78507,1.87193,1.07641,
22.3,-7.22491,2.85825,1.91485,1.12963,
22.35,-7.10064,2.89181,2.16069,0.991385,
22.4,-7.01256,2.89938,2.10582,0.880703,
22.45,-6.92416,2.95403,2.05527,0.913432,
22.5,-6.80661,3.0724,2.11278,1.10019,
22.55,-6.69216,3.11207,2.22464,1.01366,
22.6,-6.57963,3.23367,2.25719,1.19105,
22.65,-6.48979,3.29984,2.15229,1.2347,
22.7,-6.44283,3.28545,1.99665,1.03074,
22.75,-6.35038,3.33609,1.99566,1.01844,
22.8,-6.20412,3.4964,2.13878,1.3005,
22.85,-6.10274,3.55223,2.16238,1.25156,
22.9,-6.05214,3.53943,2.00841,1.05229,
22.95,-5.94362,3.59369,1.98014,1.08786,
23,-5.93272,3.51237,1.73305,0.733896,
23.05,-5.84802,3.54673,1.8043,0.679486,
23.1,-5.78907,3.49391,1.69902,0.459125,
23.15,-5.6786,3.50994,1.79153,0.422294,
23.2,-5.55186,3.55088,1.87632,0.481553,
23.25,-5.46869,3.5855,1.75114,0.577364,
23.3,-5.30651,3.68035,1.93619,0.759433,
23.35,-5.19785,3.69112,2.07372,0.603363,
23.4,-5.12426,3.66297,1.98095,0.455543,
23.45,-5.02345,3.67566,2.08657,0.350753,
23.5,-4.8746,3.72745,2.19833,0.445912,
23.55,-4.75479,3.74756,2.23677,0.429167,
23.6,-4.67146,3.66108,2.11889,0.168487,
23.65,-4.55827,3.67096,2.07406,0.225574,
23.7,-4.44263,3.64303,2.07923,0.138336,
23.75,-4.30983,3.6245,2.2533,-0.0200484,
23.8,-4.16902,3.62105,2.31315,-0.0162836,
23.85,-4.04193,3.6115,2.40063,-0.0948463,
23.9,-3.91485,3.67761,2.45432,0.0695285,
23.95,-3.81062,3.69223,2.38158,0.126501,
24,-3.80552,3.64683,2.0967,-0.0270077,
24.05,-3.70898,3.65972,2.02836,0.0610504,
24.1,-3.49475,3.84906,2.38519,0.516792,
24.15,-3.37506,3.85212,2.44262,0.380821,
24.2,-3.32382,3.82021,2.24853,0.248839,
24.25,-3.20777,3.82606,2.22894,0.266648,
24.3,-3.09334,3.84729,2.24041,0.284489,
24.35,-2.9809,3.86861,2.25603,0.285181,
24.4,-2.81901,3.8802,2.3719,0.293846,
24.45,-2.70803,3.8752,2.4264,0.118556,
24.5,-2.53079,3.90421,2.57556,0.181096,
24.55,-2.41416,3.89463,2.54003,0.130416,
24.6,-2.39923,3.87646,2.24733,0.0553427,
24.65,-2.29867,3.8493,2.2775,-0.148108,
24.7,-2.1673,3.82162,2.31022,-0.185106,
24.75,-2.04075,3.79415,2.37252,-0.308198,
24.8,-2.01444,3.78916,2.14515,-0.306604,
24.85,-1.92216,3.74651,2.11946,-0.422994,
24.9,-1.92492,3.67218,1.81522,-0.550975,
24.95,-1.82741,3.6764,1.82258,-0.42935,
